Date,Link,Content
10/31/2024,https://api.seinet.com.mk/public/documents/single/70283,
07/31/2024,https://api.seinet.com.mk/public/documents/single/69492,Explanation on the operation 30.06.2024
07/31/2024,https://api.seinet.com.mk/public/documents/single/69489,
05/31/2024,https://api.seinet.com.mk/public/documents/single/68716,Audited financial statements Mermeren Kombinat AD Prilep 2023
05/30/2024,https://api.seinet.com.mk/public/documents/single/68714,5. Decision on determining the dividend amount and dates of dividend payout 30.05.2024
