Date,Link,Content
04/29/2021,https://api.seinet.com.mk/public/documents/single/54885,
04/01/2021,https://api.seinet.com.mk/public/documents/single/54255,
03/30/2021,https://api.seinet.com.mk/public/documents/single/54165,
03/30/2021,https://api.seinet.com.mk/public/documents/single/54164,
11/04/2020,https://api.seinet.com.mk/public/documents/single/52858,
11/04/2020,https://api.seinet.com.mk/public/documents/single/52857,
