Date,Link,Content
12/12/2024,https://api.seinet.com.mk/public/documents/single/70640,Decision for distribution of advanced dividend for the period January - September 2024
10/31/2024,https://api.seinet.com.mk/public/documents/single/70242,Notes to the financial results USJE January-September 2024
10/31/2024,https://api.seinet.com.mk/public/documents/single/70241,
07/31/2024,https://api.seinet.com.mk/public/documents/single/69444,Notes to the financial results USJE January-June 2024
07/31/2024,https://api.seinet.com.mk/public/documents/single/69443,
