Date,Link,Content
01/03/2025,https://api.seinet.com.mk/public/documents/single/70749,
10/24/2024,https://api.seinet.com.mk/public/documents/single/70017,
10/24/2024,https://api.seinet.com.mk/public/documents/single/70016,
09/03/2024,https://api.seinet.com.mk/public/documents/single/69797,
08/01/2024,https://api.seinet.com.mk/public/documents/single/69623,
08/01/2024,https://api.seinet.com.mk/public/documents/single/69622,
